,IsHomeTeamRegulars,AwayTeamLast1Match,TotalGoalsDifference,Difference1MatchPoints,DifferenceInShoots,DifferenceInCorners,DifferenceInLastYearPosition,HomeTeamShootsMade,HomeTeamTargetShootsMade,AwayTeamTargetShootsMade,HomeTeamCorners,FTR
2563,1.0,1.0,1.1042851590243128,-1.4858563898424724,0.02588201074316076,-0.3621050370206356,-1.120786543248561,0.3240740740740741,0.2364864864864865,0.16891891891891891,0.5084745762711864,0.0
2564,0.0,0.0,1.4539758273225298,0.6544253817645083,0.8024799545059549,1.7801354104839433,-0.7480694865417841,0.1388888888888889,0.10135135135135136,0.03378378378378378,0.5694915254237288,1.0
2565,0.0,1.0,-0.16334351355672394,-0.9507859469407272,0.4891158719350029,0.7405187227243683,-0.623830467639525,0.3472222222222222,0.3040540540540541,0.16891891891891891,0.5559322033898305,1.0
2566,0.0,0.3333333333333333,-0.4256115147803868,-0.4157155040389821,0.38011966930162827,1.6541212665130856,-1.2450255621508202,0.30092592592592593,0.2702702702702703,0.2364864864864865,0.6440677966101694,1.0
2567,1.0,1.0,-0.25076618063127826,-0.9507859469407272,-0.26023302116944763,1.4335965145640848,-0.499591448737266,0.3935185185185185,0.2702702702702703,0.13513513513513514,0.6372881355932203,1.0
2568,1.0,0.3333333333333333,-0.2070548470940011,0.11935493886276302,-0.4237273251195096,0.3309727548190811,-0.2511134109327478,0.2546296296296296,0.2702702702702703,0.16891891891891891,0.6474576271186441,1.0
2569,1.0,1.0,0.53603782303971,0.11935493886276302,0.4209932452891437,0.7405187227243683,-0.2511134109327478,0.5092592592592592,0.5067567567567568,0.13513513513513514,0.6949152542372881,1.0
2570,0.0,0.3333333333333333,-0.6441681824667724,-0.4157155040389821,-0.26023302116944763,0.7090151867316539,0.4943207024808065,0.2391975308641975,0.24436936936936934,0.13963963963963966,0.4915254237288136,1.0
2571,0.0,0.0,-2.2614875233460263,0.6544253817645083,-1.2820724208573346,-0.5511262529769219,0.3700816835785474,0.3109567901234568,0.3141891891891892,0.2792792792792793,0.559322033898305,0.0
2572,0.0,0.0,-1.168704184914098,0.11935493886276302,-0.4782254264361968,-0.960672220882209,-0.002635373128229737,0.4544753086419753,0.4538288288288288,0.13963963963963966,0.3864406779661017,0.0
2573,1.0,0.0,1.6288211614716384,1.7245662675679985,2.914281380527588,0.9610434746733688,-1.2450255621508202,0.3348765432098765,0.24436936936936934,0.20945945945945946,0.7016949152542372,1.0
2574,0.0,0.0,1.2354191596361443,0.11935493886276302,1.2112157143811098,-0.236090893049778,-1.120786543248561,0.28703703703703703,0.24436936936936934,0.3141891891891892,0.4915254237288136,1.0
2575,0.0,1.0,-1.0812815178395436,0.11935493886276302,-0.6825933063737742,1.2445752986077985,-0.2511134109327478,0.191358024691358,0.06981981981981981,0.20945945945945946,0.6711864406779661,0.0
2576,0.0,0.3333333333333333,-0.7753021830786038,1.1894958246662537,-0.2874820718277913,-0.7401474689332083,0.3700816835785474,0.5262345679012346,0.4189189189189189,0.13963963963963966,0.4813559322033898,1.0
2577,1.0,1.0,2.1096458303816865,0.11935493886276302,1.0068478344435323,0.5830010427607962,-1.2450255621508202,0.382716049382716,0.20945945945945946,0.10472972972972973,0.6610169491525424,1.0
2578,1.0,0.3333333333333333,0.4049038224278787,-0.4157155040389821,2.0968098607772783,1.0240505466587977,-0.3753524298350068,0.3587962962962963,0.3141891891891892,0.06981981981981981,0.6305084745762711,1.0
