,FTR,HomeTeam,AwayTeam,HomeTeamWinStreak3,HomeTeamWinStreak5,HomeTeamLossStreak3,HomeTeamLossStreak5,AwayTeamWinStreak3,AwayTeamWinStreak5,AwayTeamLossStreak3,AwayTeamLossStreak5,IsHomeTeamRegulars,IsAwayTeamRegulars,IsHomeTeamRookie,IsAwayTeamRookie,HomeTeamWinRatio_Cat,AwayTeamWinRatio_Cat,HomeTeamPointsFromLast3Matches,AwayTeamPointsFromLast3Matches,HomeTeamPointsFromLast5Matches,AwayTeamPointsFromLast5Matches,HomeTeamPointsFromLast10Matches,AwayTeamPointsFromLast10Matches,HomeTeamLast1Match,AwayTeamLast1Match,HomeTeamLast2Match,AwayTeamLast2Match,HomeTeamLast3Match,AwayTeamLast3Match,HomeTeamLast4Match,AwayTeamLast4Match,HomeTeamLast5Match,AwayTeamLast5Match,HomeTeamLastYearPosition,AwayTeamLastYearPosition,HomeTeamGoalsDifference_Cat,AwayTeamGoalsDifference_Cat,TotalGoalsDifference_Cat,DifferenceTotalPoints_Cat,Difference10MatchesPoints_Cat,DifferenceInShoots_Cat,DifferenceInTargetShoots_Cat,DifferenceInCorners_Cat,HomeTeamTargetShootsMade_Cat,AwayTeamTargetShootsMade_Cat,HomeTeamGoalsScored_Cat,AwayTeamGoalsScored_Cat,HomeTeamGoalsLost_Cat,AwayTeamGoalsLost_Cat,HomeTeamShootsMade_Cat,AwayTeamShootsMade_Cat,HomeTeamCorners_Cat,AwayTeamCorners_Cat,HomeTeamTotalPoints_Cat,AwayTeamTotalPoints_Cat
5574,1,West Ham,Tottenham,0,0,0,0,1,1,0,0,0,1,0,0,2,1,5,9,5,15,7,27,1,3,1,3,3,3,0,3,0,3,7.0,3.0,2,6,1,2,1,2,2,1,1,1,3,5,5,2,2,2,3,6,3,7
5575,0,Bournemouth,Stoke,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,3,5,3,12,10,3,0,0,3,0,0,1,0,1,0,16.0,9.0,2,2,4,5,5,5,5,3,0,0,3,2,5,4,1,2,3,4,3,4
5576,0,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,1,7,8,0,0,0,0,1,0,3,0,0,1,16.0,14.0,2,3,4,4,4,4,4,3,0,0,2,2,4,4,2,2,2,3,3,4
5577,0,Hull,Sunderland,0,0,0,0,0,0,0,0,0,0,1,0,2,4,3,1,9,1,13,2,3,0,0,0,0,1,3,0,3,0,18.0,17.0,1,1,4,6,6,4,5,3,1,1,2,1,6,5,2,2,3,3,2,2
5578,1,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,6,19,10,3,0,0,0,1,3,0,0,3,3,1.0,13.0,3,2,5,5,6,4,4,3,1,1,3,2,5,5,1,2,3,3,3,4
5579,1,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,4,8,7,17,19,1,0,1,3,3,1,3,3,0,0,4.0,15.0,5,3,6,7,4,7,6,4,2,0,5,3,3,5,4,0,5,4,5,3
5580,1,Swansea,Everton,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4,4,4,8,8,17,1,0,3,1,0,3,0,3,0,1,12.0,11.0,2,4,2,3,3,3,3,3,0,0,3,4,6,3,1,1,3,4,2,5
5581,1,Arsenal,Man United,0,0,0,0,0,0,0,0,1,1,0,0,4,0,6,2,12,8,16,17,3,0,3,1,0,1,3,3,3,3,2.0,5.0,5,4,4,5,4,3,4,2,0,1,5,3,3,2,1,2,3,5,5,6
5582,0,Liverpool,Southampton,0,0,0,0,0,0,0,0,1,0,0,0,3,3,6,2,10,2,20,12,3,0,0,1,3,1,3,0,1,0,8.0,6.0,5,3,6,7,6,5,6,4,1,0,5,2,3,4,2,0,4,4,5,4
5583,1,Chelsea,Middlesbrough,0,0,0,0,0,0,0,0,1,0,0,0,5,3,9,4,12,5,24,6,3,1,3,3,3,0,0,0,3,1,10.0,19.0,6,2,7,10,8,7,7,4,1,0,5,1,2,4,3,0,3,3,7,2
5584,0,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,6,2,12,12,16,0,3,1,3,1,0,0,3,0,3,6.0,2.0,3,5,3,3,4,4,4,2,0,1,3,5,4,4,2,2,3,5,3,6
5585,1,Everton,Watford,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,0,8,3,17,10,0,0,1,0,3,0,3,3,1,0,11.0,13.0,4,2,6,7,6,5,6,3,1,0,4,2,3,5,2,2,3,3,4,4
5586,0,West Brom,Chelsea,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,9,1,12,8,24,1,3,0,3,0,3,0,0,0,3,14.0,10.0,3,6,2,2,1,2,3,2,0,1,3,5,4,2,1,4,2,4,3,8
5587,1,Bournemouth,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,3,7,7,15,9,3,3,3,0,0,0,0,1,1,3,16.0,16.0,2,2,4,5,6,5,5,4,1,0,3,2,5,4,2,2,3,3,3,4
5588,1,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,11,7,17,22,3,3,1,3,1,0,3,1,3,0,4.0,1.0,5,3,6,7,3,7,6,4,1,1,5,3,3,5,2,1,5,4,5,4
5589,0,Middlesbrough,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,5,2,6,12,1,0,3,1,0,1,0,0,1,0,19.0,6.0,2,3,4,4,3,1,3,1,0,1,2,2,4,4,2,2,2,4,2,4
5590,0,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,9,5,12,9,19,1,3,1,3,0,3,3,0,0,3,9.0,2.0,2,5,2,3,3,3,3,2,0,1,3,5,4,4,1,2,3,5,3,7
5591,0,Sunderland,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,7,5,11,0,3,3,1,0,3,0,0,1,0,17.0,12.0,1,1,4,4,3,4,4,2,0,0,2,3,5,6,2,0,3,4,2,3
5592,1,Crystal Palace,Hull,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,4,4,16,13,0,0,0,1,0,3,3,0,1,0,15.0,18.0,2,1,5,5,5,5,5,3,0,0,3,2,5,6,1,1,3,4,3,3
5593,1,Tottenham,Man United,1,0,0,0,0,0,0,0,1,1,0,0,5,1,6,1,12,5,27,16,3,0,0,0,3,1,3,1,3,3,3.0,5.0,6,4,6,6,6,5,5,4,1,0,5,3,2,2,2,1,5,5,6,6
5594,0,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,4,9,10,9,21,3,1,1,3,1,0,1,3,3,3,7.0,8.0,2,5,2,3,2,3,2,1,0,3,3,5,5,4,1,5,3,6,3,7
5595,1,Chelsea,Watford,0,0,0,0,0,0,0,0,1,0,0,0,5,3,9,0,12,3,24,9,3,0,3,0,3,0,3,0,0,3,10.0,13.0,6,2,8,9,7,6,6,4,2,0,5,2,2,5,3,1,3,4,7,4
5596,1,Arsenal,Sunderland,0,0,0,0,0,0,0,0,1,0,0,0,4,4,9,3,12,4,19,5,3,0,3,3,3,0,0,0,3,1,2.0,17.0,5,1,7,9,7,7,6,4,3,0,5,2,4,6,5,1,4,4,5,2
5597,1,Man City,West Brom,0,0,0,0,0,0,1,0,0,0,0,0,3,2,7,1,11,1,17,5,3,0,3,1,1,0,1,0,3,0,4.0,14.0,5,3,6,7,7,8,7,5,2,0,5,3,3,4,3,1,5,3,6,4
5598,0,Southampton,Man United,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,1,5,5,12,16,3,0,0,0,1,1,1,1,0,3,6.0,5.0,3,4,3,3,4,4,3,2,1,0,3,3,4,2,2,2,3,5,3,6
5599,0,Leicester,Tottenham,0,0,0,0,1,0,0,0,0,1,0,0,3,1,6,6,7,12,19,27,0,3,3,0,3,3,0,3,1,3,1.0,3.0,3,6,1,2,3,1,2,1,1,3,3,5,5,2,1,5,3,6,3,8
5600,1,Arsenal,Everton,0,0,0,0,0,0,0,0,1,1,0,0,4,2,9,3,12,7,22,17,3,3,3,0,3,0,3,1,0,3,2.0,11.0,5,4,5,6,5,6,5,3,2,2,5,4,4,3,2,4,4,4,6,6
5601,0,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,6,9,9,0,0,1,3,3,1,0,1,0,1,16.0,7.0,2,2,4,5,4,3,4,2,0,1,2,3,4,6,1,2,2,4,3,4
5602,1,Chelsea,Sunderland,1,1,0,0,0,0,0,0,1,0,0,0,5,4,9,3,15,3,24,5,3,0,3,0,3,3,3,0,3,0,10.0,17.0,6,1,8,11,8,7,7,4,1,0,6,2,3,6,4,1,4,4,7,2
5603,0,Hull,Tottenham,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,6,4,12,13,27,0,3,0,3,1,0,3,3,0,3,18.0,3.0,1,6,0,1,2,0,1,1,0,4,2,6,6,2,1,4,3,7,2,8
5604,0,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,6,10,16,18,0,3,0,1,3,3,3,3,0,0,1.0,16.0,2,2,4,5,4,4,4,3,1,1,3,4,5,6,3,2,3,4,3,4
5605,1,Liverpool,Middlesbrough,0,0,0,0,0,0,0,0,1,0,0,0,3,3,7,1,10,4,21,6,3,0,1,0,3,1,0,3,3,0,8.0,19.0,5,2,7,9,7,9,8,5,2,0,5,2,3,4,4,1,4,3,6,2
5606,1,Man United,Crystal Palace,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,3,6,14,16,1,3,0,0,0,0,1,0,1,3,5.0,15.0,4,2,6,7,4,7,6,3,0,0,4,3,2,5,1,1,4,5,5,4
5607,0,Southampton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,6,5,13,6,1,0,3,1,0,1,1,0,1,3,6.0,9.0,3,2,5,5,6,6,5,3,1,0,3,3,4,5,2,2,3,4,3,4
5608,1,Swansea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,10,1,11,5,3,0,3,0,1,1,3,0,0,0,12.0,14.0,2,3,3,4,6,4,5,3,0,1,3,3,6,4,2,3,3,3,3,4
5609,0,Watford,Man City,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,9,0,11,9,19,0,3,0,3,0,3,0,1,0,1,13.0,4.0,2,5,1,2,3,1,3,0,0,2,3,5,5,3,1,3,3,7,3,7
5610,0,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,2,8,8,8,8,1,1,3,0,1,1,0,3,3,3,7.0,18.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5611,1,Everton,Bournemouth,0,0,0,0,0,0,1,0,1,0,0,0,2,5,0,3,4,3,4,3,0,3,0,0,0,0,1,0,3,0,7.0,9.0,3,3,4,5,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
5612,0,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,4,4,8,4,8,1,1,0,0,0,3,3,3,0,1,12.0,4.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5613,1,Man City,Crystal Palace,0,0,0,0,0,0,1,1,0,0,0,0,2,5,9,0,13,0,13,0,3,0,3,0,3,0,1,0,3,0,3.0,14.0,4,3,5,6,7,5,5,3,0,0,1,0,0,0,0,0,0,0,1,0
5614,0,Southampton,Man United,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,7,8,13,8,13,3,3,0,1,1,3,3,3,1,3,8.0,6.0,3,4,4,5,3,4,4,3,0,0,0,1,0,0,0,0,0,0,0,1
5615,0,Stoke,Chelsea,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,7,5,10,5,10,0,1,1,3,1,3,3,3,0,0,13.0,1.0,3,3,4,5,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1
5616,0,Swansea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,5,8,1,0,0,3,3,1,0,3,1,1,15.0,17.0,3,3,4,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
5617,0,West Ham,Tottenham,0,0,1,0,0,0,0,0,0,1,0,0,5,0,4,5,4,8,4,8,1,1,3,3,0,1,0,0,0,3,11.0,2.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,1,0,0
5618,1,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,9,4,9,4,9,0,3,3,3,1,3,0,0,0,0,18.0,10.0,3,3,4,5,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
5619,1,Arsenal,West Brom,0,0,0,0,0,0,0,0,1,0,0,0,5,2,4,2,7,8,7,8,1,1,3,0,0,1,0,3,3,3,5.0,10.0,3,3,4,5,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
5620,0,Bournemouth,Leicester,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,3,4,3,4,0,0,3,1,0,0,0,0,0,3,9.0,12.0,3,3,4,5,4,4,4,3,0,0,0,0,1,1,0,0,0,0,0,0
5621,0,Chelsea,Man City,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7,9,13,13,13,16,3,3,1,3,3,3,3,3,3,1,1.0,3.0,4,4,4,5,4,4,4,2,0,0,0,1,0,0,0,0,0,1,1,1
5622,0,Huddersfield,Tottenham,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,7,6,8,9,11,1,3,1,1,0,3,1,1,3,0,18.0,2.0,3,3,4,5,4,3,4,2,0,0,0,0,0,0,0,0,0,1,0,1
5623,1,Man United,Crystal Palace,0,0,0,0,0,0,1,1,1,0,0,0,5,5,7,0,13,0,16,0,3,0,3,0,1,0,3,0,3,0,6.0,14.0,4,2,6,6,7,5,5,3,0,0,1,0,0,1,0,0,0,0,1,0
5624,1,Stoke,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,7,5,8,0,0,0,3,1,0,1,1,3,3,13.0,8.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5625,0,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,5,10,8,11,0,3,1,0,0,3,1,1,3,3,10.0,17.0,3,3,4,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1
5626,1,West Ham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,4,4,4,5,0,0,1,1,3,0,0,3,0,0,11.0,15.0,3,3,4,5,4,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0
5627,1,Arsenal,Brighton,0,0,0,0,0,0,0,0,1,0,0,1,5,3,7,6,7,7,10,7,3,3,1,0,3,3,0,1,0,0,5.0,18.0,3,3,4,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
5628,0,Everton,Burnley,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,5,4,6,7,9,3,1,0,1,0,3,0,1,1,0,7.0,7.0,3,3,4,5,4,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0
5629,0,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,3,1,6,4,9,10,9,11,0,3,3,1,3,0,3,3,0,3,10.0,4.0,3,3,4,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,1
5630,0,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,9,7,12,7,3,3,1,0,1,1,3,3,1,0,7.0,11.0,3,3,5,5,5,4,4,3,0,0,0,0,0,1,0,0,0,0,1,0
5631,1,Crystal Palace,Chelsea,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,10,0,13,0,0,0,3,0,1,0,3,0,3,14.0,1.0,2,3,3,4,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,1
5632,0,Liverpool,Man United,0,0,0,0,0,0,0,0,1,1,0,0,3,0,5,9,8,13,12,19,1,3,3,3,1,3,0,1,3,3,4.0,6.0,3,4,3,4,3,5,4,2,0,0,1,1,1,0,0,0,0,1,1,1
5633,1,Man City,Stoke,1,1,0,0,0,0,0,0,0,0,0,0,3,3,9,3,15,5,19,8,3,3,3,0,3,0,3,1,3,1,3.0,13.0,4,3,5,6,6,5,5,3,0,0,1,0,0,0,0,0,1,0,1,0
5634,1,Swansea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,3,5,9,0,0,0,1,1,1,0,0,3,1,15.0,18.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5635,1,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,4,11,4,14,4,3,1,3,0,1,3,3,0,1,0,2.0,9.0,4,3,5,6,6,5,5,3,0,0,1,0,0,0,0,0,0,0,1,0
5636,1,Watford,Arsenal,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,7,8,10,12,13,1,3,3,3,0,1,3,3,1,0,17.0,5.0,3,3,4,5,4,4,4,2,0,0,0,0,1,0,0,0,0,1,1,1
5637,0,Brighton,Everton,0,0,0,0,0,0,1,0,0,1,1,0,3,3,3,3,7,3,7,7,0,0,3,3,0,0,3,0,1,0,18.0,7.0,3,3,4,5,4,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0
5638,0,Southampton,Newcastle,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,4,4,10,8,10,0,1,0,0,3,3,0,3,1,3,8.0,10.0,3,3,4,5,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1
5639,0,Leicester,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,5,9,1,1,0,0,1,1,0,0,0,1,12.0,10.0,3,3,4,5,4,4,5,2,0,0,0,0,1,0,0,0,0,0,0,0
5640,0,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,8,7,8,8,1,1,3,0,0,3,1,0,3,3,11.0,18.0,3,3,4,5,4,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0
5641,1,Chelsea,Watford,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,7,7,10,13,15,0,3,0,1,3,3,1,0,3,3,1.0,17.0,3,3,5,5,4,5,5,3,0,0,1,0,0,1,0,0,0,0,1,1
5642,1,Huddersfield,Man United,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,7,2,11,9,20,0,1,0,3,1,3,1,3,0,1,18.0,6.0,3,4,3,4,2,4,4,2,0,0,0,1,0,0,0,0,0,1,0,2
5643,1,Man City,Burnley,1,1,0,0,0,0,0,0,0,0,0,0,4,0,9,5,15,9,22,13,3,1,3,3,3,1,3,1,3,3,3.0,7.0,5,3,5,6,6,6,5,3,0,0,2,0,0,0,0,0,1,0,1,1
5644,1,Newcastle,Crystal Palace,0,0,0,0,0,0,1,0,0,0,0,0,2,5,2,3,8,3,11,3,1,3,1,0,0,0,3,0,3,0,10.0,14.0,3,2,5,6,6,5,5,3,0,0,0,0,0,1,0,0,0,1,0,0
5645,1,Southampton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,3,9,10,1,1,0,1,0,0,3,1,0,0,8.0,10.0,3,3,4,5,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,1
5646,0,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,4,4,8,4,0,0,3,1,0,0,0,3,1,0,13.0,9.0,3,3,4,5,5,5,5,3,0,0,0,0,1,1,0,0,0,0,0,0
5647,0,Swansea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,4,3,8,6,3,1,0,1,0,0,1,1,0,0,15.0,12.0,3,3,4,5,5,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0
5648,0,Everton,Arsenal,0,0,0,0,0,0,0,0,1,1,0,0,2,4,4,6,4,10,8,13,1,0,0,3,3,3,0,1,0,3,7.0,5.0,3,3,4,5,3,4,4,2,0,0,0,0,1,0,0,1,0,1,0,1
5649,1,Tottenham,Liverpool,0,0,0,0,0,0,0,0,1,1,0,0,1,1,9,5,13,6,17,13,3,1,3,1,3,3,1,1,3,0,2.0,4.0,4,3,5,5,5,4,4,3,0,0,1,0,0,1,0,0,1,0,1,1
5650,1,Arsenal,Swansea,0,0,0,0,0,0,0,0,1,0,0,0,5,1,6,3,10,4,16,8,3,0,0,3,3,0,3,0,1,1,5.0,15.0,3,3,5,6,6,6,6,3,0,0,1,0,1,0,0,0,1,0,1,0
5651,0,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,7,7,7,16,3,3,0,0,1,0,0,3,3,1,9.0,1.0,3,3,4,4,3,4,4,2,0,0,0,1,1,0,0,0,0,1,0,1
5652,0,Crystal Palace,West Ham,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,4,3,5,3,8,0,0,3,1,0,3,0,0,0,1,14.0,11.0,2,3,4,5,3,4,4,3,0,0,0,0,1,1,0,0,0,0,0,0
5653,1,Liverpool,Huddersfield,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,3,6,5,13,12,0,3,1,0,1,0,3,1,1,1,4.0,18.0,3,3,4,5,5,6,5,3,0,0,1,0,1,0,0,0,0,1,1,1
5654,1,Man United,Tottenham,1,0,0,0,0,0,0,0,1,1,0,0,5,0,4,9,10,13,20,20,0,3,1,3,3,3,3,3,3,1,6.0,2.0,4,4,5,5,4,4,4,2,0,0,1,1,0,0,0,0,1,1,1,2
5655,0,Watford,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,7,3,15,8,0,0,3,0,1,3,3,0,0,0,17.0,13.0,3,3,5,6,6,4,5,3,0,0,1,0,1,1,0,0,0,0,1,0
5656,0,West Brom,Man City,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,9,3,15,10,25,0,3,1,3,1,3,0,3,1,3,10.0,3.0,3,5,3,4,2,3,3,2,0,0,0,2,0,0,0,0,0,1,0,2
5657,0,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,4,7,7,11,12,3,3,1,1,0,0,3,0,0,3,18.0,8.0,3,3,4,5,4,3,4,2,0,0,0,0,0,0,0,0,0,1,0,1
5658,1,Leicester,Everton,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,1,6,4,9,8,3,0,1,1,1,0,0,3,1,0,12.0,7.0,3,2,5,5,5,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0
5659,1,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,8,13,14,0,3,1,1,3,1,1,0,1,3,7.0,10.0,3,3,4,5,4,4,4,2,0,0,0,0,0,0,0,0,0,1,1,1
5660,1,Huddersfield,West Brom,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,1,4,2,12,10,0,0,3,0,0,1,0,1,1,0,18.0,10.0,3,3,4,5,5,4,4,3,0,0,0,0,1,1,0,0,0,1,1,1
5661,0,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,5,4,14,7,0,0,3,3,1,0,1,1,0,0,10.0,9.0,3,3,5,6,6,5,5,3,0,0,0,0,0,1,0,0,0,1,1,0
5662,0,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,5,8,13,16,1,3,3,0,1,1,0,3,0,1,8.0,7.0,3,3,4,5,4,5,5,3,0,0,0,0,0,0,0,0,1,1,1,1
5663,0,Stoke,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,8,11,12,3,3,0,3,0,1,3,1,0,0,13.0,12.0,3,3,4,5,4,5,4,3,0,0,0,1,1,1,0,0,0,0,0,1
5664,0,Swansea,Brighton,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,3,8,8,12,0,1,0,3,3,1,0,0,0,3,15.0,18.0,3,3,4,5,4,4,4,2,0,0,0,0,1,0,0,0,0,0,0,1
5665,0,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,4,5,8,9,16,1,3,0,0,1,1,3,1,0,3,11.0,4.0,3,3,4,4,3,3,4,2,0,0,0,1,1,1,0,0,0,1,0,1
5666,1,Chelsea,Man United,0,0,0,0,0,0,0,0,1,1,0,0,2,1,6,4,9,10,19,23,3,3,3,0,0,1,0,3,3,3,1.0,6.0,4,4,4,5,4,4,4,2,0,0,1,1,0,0,0,0,0,1,1,2
5667,1,Everton,Watford,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,4,7,8,15,0,0,0,0,1,3,0,1,3,3,7.0,17.0,2,3,4,4,3,4,4,3,0,0,0,1,1,1,0,0,0,0,0,1
5668,1,Man City,Arsenal,1,1,0,0,0,0,0,0,0,1,0,0,4,3,9,6,15,12,28,19,3,3,3,3,3,0,3,3,3,3,3.0,5.0,5,3,5,6,6,4,5,3,0,0,2,1,0,1,0,0,1,1,2,1
5669,1,Tottenham,Crystal Palace,1,0,0,0,0,0,0,0,1,0,0,0,2,5,6,4,12,4,20,4,0,1,3,0,3,3,3,0,3,0,2.0,14.0,4,2,6,6,7,5,5,3,0,0,1,0,0,1,0,0,1,1,1,0
5670,1,Arsenal,Tottenham,0,0,0,0,1,0,0,0,1,1,0,0,5,1,6,6,9,12,16,20,0,3,3,0,3,3,0,3,3,3,5.0,2.0,3,4,4,5,4,4,5,2,0,0,1,1,1,0,0,0,1,1,1,2
5671,1,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,7,6,10,12,3,3,0,0,3,3,0,0,1,0,9.0,18.0,3,3,4,5,4,5,4,3,0,0,0,0,1,1,0,1,0,1,0,1
5672,1,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,10,3,16,7,3,0,3,0,0,0,1,3,3,0,7.0,15.0,3,3,5,6,6,5,5,3,0,0,0,0,0,1,0,0,0,0,1,0
5673,0,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,4,4,4,8,0,3,1,0,0,0,3,1,0,0,14.0,7.0,2,2,4,4,4,5,4,3,0,0,0,0,2,2,0,0,1,0,0,1
5674,0,Leicester,Man City,0,0,0,0,1,1,0,0,0,0,0,0,2,0,7,9,9,15,13,28,1,3,3,3,3,3,1,3,1,3,12.0,3.0,3,5,3,3,2,3,3,2,0,0,1,2,1,0,0,0,0,1,1,3
5675,1,Liverpool,Southampton,0,0,0,0,0,0,0,0,1,0,0,0,3,1,6,4,8,5,18,12,3,0,3,1,0,3,1,1,1,0,4.0,8.0,3,3,5,6,6,5,6,2,0,0,1,0,1,0,1,0,1,1,1,1
5676,1,Man United,Newcastle,0,0,0,0,0,0,0,0,1,0,0,0,5,3,3,3,7,5,20,14,0,0,3,0,0,3,1,1,3,1,6.0,10.0,4,3,5,6,6,5,5,3,0,0,1,0,0,0,0,0,1,1,1,1
5677,0,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,2,9,7,22,0,3,0,3,0,3,1,0,1,0,10.0,1.0,3,4,4,4,2,3,4,3,0,0,0,1,1,0,0,0,0,1,0,2
5678,1,Watford,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,5,14,9,0,0,0,1,0,0,3,1,1,3,17.0,11.0,3,2,5,6,5,5,4,3,0,0,1,0,1,2,0,0,0,1,1,0
5679,0,Brighton,Stoke,0,0,0,0,0,0,0,0,0,0,1,0,2,3,7,4,8,7,15,12,3,1,1,3,3,0,1,0,0,3,18.0,13.0,3,3,5,5,5,4,4,3,0,0,0,0,1,2,0,0,0,1,1,1
